# f2_ablation_sweep provenance (W3C PROV / RO-Crate, arXiv:2312.07852)
# prov:generatedAt = 1780311971 (unix seconds UTC)
# prov:wasGeneratedBy = f2_ablation_sweep --mode wd_stratified --steps 200
# prov:agent_git_sha = 6ac812d
# prov:host = playras-MacBook-Pro.local
# prov:trainer_internals_schema = trainer_internals_v1_2026_06_01
# prov:cargo_pkg_version = 0.1.0
# Bump trainer_internals_schema in src/race/multi_seed.rs when LCG/init/forward changes.
mode,fix_name,fix_index,cumulative_n,seed,bpb,config_hash,wall_s
wd0_triplet,triplet_rms_clamp_dropout,11,,43,2.447634,0x4a285c023e25f85d,1.323
wd0_triplet,triplet_rms_clamp_dropout,11,,44,2.345858,0x4a285c023e25f85d,1.323
wd0_triplet,triplet_rms_clamp_dropout,11,,45,2.238253,0x4a285c023e25f85d,1.323
wd0_triplet,triplet_rms_clamp_dropout,11,,46,2.536152,0x4a285c023e25f85d,1.323
wd0_triplet,triplet_rms_smooth_wd,12,,42,2.099121,0xea1d9adb6d3194a8,1.287
wd0_triplet,triplet_rms_smooth_wd,12,,43,2.139152,0xea1d9adb6d3194a8,1.287
wd0_triplet,triplet_rms_smooth_wd,12,,44,2.200823,0xea1d9adb6d3194a8,1.287
wd0_triplet,triplet_rms_smooth_wd,12,,45,2.346589,0xea1d9adb6d3194a8,1.287
wd0_triplet,triplet_rms_smooth_wd,12,,46,2.590687,0xea1d9adb6d3194a8,1.287
wd0_triplet,triplet_rms_smooth_dropout,13,,42,1.721179,0xe3db7ef6648666ce,1.321
wd0_triplet,triplet_rms_smooth_dropout,13,,43,2.447634,0xe3db7ef6648666ce,1.321
wd0_triplet,triplet_rms_smooth_dropout,13,,44,2.345858,0xe3db7ef6648666ce,1.321
wd0_triplet,triplet_rms_smooth_dropout,13,,45,2.238253,0xe3db7ef6648666ce,1.321
wd0_triplet,triplet_rms_smooth_dropout,13,,46,2.536152,0xe3db7ef6648666ce,1.321
wd0_triplet,triplet_rms_wd_dropout,14,,42,1.721179,0x5916e7cb07a2b0ec,1.315
wd0_triplet,triplet_rms_wd_dropout,14,,43,2.447634,0x5916e7cb07a2b0ec,1.315
